index,overall,Date,Year,reviewText,title,brand,Cleaned Reviews,Vader Sentiment,Vader Analysis,Happy,Angry,Surprise,Sad,Fear,emotion
31494,5.0,2013-07-03,2013,"I've been using a brush and various creams and soaps for 5 years, and I'll never go back to the stuff in a can.
This is one of my absolute favorite creams. Lathers great, even in my hard water. Super slick, letting the razor glide easily.
Has the, in my opinion, terrific Nivea scent, and leaves my face feeling great! And it is a bargain at $5.95",Nivea Razor Creme (tube) 3.4oz shave cream by Nivea,Nivea,I ve been using a brush and various creams and soaps for years and I ll never go back to the stuff in a can This is one of my absolute favorite creams Lathers great even in my hard water Super slick letting the razor glide easily Has the in my opinion terrific Nivea scent and leaves my face feeling great And it is a bargain at ,0.9712,Positive,0.27,0.18,0.18,0.18,0.18,Happy
31495,5.0,2012-08-25,2012,"I was using this shaving cream in Europe and was very happy with it's super performance. I continued to use it in Toronto Canada and the result was perfect again. We mooved to US a year ago, but I could not find this shaving cream on the market. I tried some other products and expected the quality of this shaving cream, but they all were useless. Thanks god I found it from Amazon and I am very happy again. I believe, every American guy has to try this shaving cream at least once...

Thanks a lot Amazon,
Levent",Nivea Razor Creme (tube) 3.4oz shave cream by Nivea,Nivea,I was using this shaving cream in Europe and was very happy with it s super performance I continued to use it in Toronto Canada and the result was perfect again We mooved to US a year ago but I could not find this shaving cream on the market I tried some other products and expected the quality of this shaving cream but they all were useless Thanks god I found it from Amazon and I am very happy again I believe every American guy has to try this shaving cream at least once Thanks a lot Amazon Levent,0.9703,Positive,0.43,0.0,0.14,0.29,0.14,Happy
31496,5.0,2012-04-19,2012,"Many years ago I was in Canada and forgot to bring my shaving cream. I purchased this cream in a supermarket. It gave me some of the best shaves I have ever had, so I bought everything the supermarket had, repeating this process every time we returned to Canada. Once or twice when I was out, I purchased an expensive brand from the UK for $20 to $25 and it was as good, but no better.
I haven't been to Canada in over two years, so thank goodness for Smallflower and Amazon!
Need I say more?",Nivea Razor Creme (tube) 3.4oz shave cream by Nivea,Nivea,Many years ago I was in Canada and forgot to bring my shaving cream I purchased this cream in a supermarket It gave me some of the best shaves I have ever had so I bought everything the supermarket had repeating this process every time we returned to Canada Once or twice when I was out I purchased an expensive brand from the UK for to and it was as good but no better I haven t been to Canada in over two years so thank goodness for Smallflower and Amazon Need I say more ,0.9495,Positive,0.0,0.17,0.0,0.33,0.5,Fear
31497,5.0,2009-09-14,2009,"I have tried all kinds of foam from Wilkinson and Gillette, but this product beats them all - hands down. Smooth shaving, and less skin irritation. If you have tried this, you will never look back to other stuff. It is much cheaper if you buy it in Germany, though. ;-)",Nivea Razor Creme (tube) 3.4oz shave cream by Nivea,Nivea,I have tried all kinds of foam from Wilkinson and Gillette but this product beats them all hands down Smooth shaving and less skin irritation If you have tried this you will never look back to other stuff It is much cheaper if you buy it in Germany though ,-0.3679,Neutral,0.33,0.33,0.33,0.0,0.0,Happy
31498,5.0,2018-04-10,2018,"Will order again, Much better than the canned stuff. Smells and feels great. Great performer with my super badger brush. THANK YOU",Nivea Razor Creme (tube) 3.4oz shave cream by Nivea,Nivea,Will order again Much better than the canned stuff Smells and feels great Great performer with my super badger brush THANK YOU,0.9597,Positive,0.29,0.14,0.29,0.0,0.29,Happy
31499,5.0,2018-01-10,2018,"I have purchased hundreds of items on Amazon and have never been inspired to write a review.  This stuff is AWESOME!  Yes, was looking for a travel-easy solution, but this stuff is that and so much more.  No need for a brush or bowl.  Just put a pea-sized amount and spread it between your hands and apply to face for the most incredible shave of your life.",Nivea Razor Creme (tube) 3.4oz shave cream by Nivea,Nivea,I have purchased hundreds of items on Amazon and have never been inspired to write a review This stuff is AWESOME Yes was looking for a travel easy solution but this stuff is that and so much more No need for a brush or bowl Just put a pea sized amount and spread it between your hands and apply to face for the most incredible shave of your life ,0.1554,Neutral,0.08,0.17,0.33,0.08,0.33,Surprise
31500,4.0,2017-12-09,2017,This is a very good cream.much better then canned too.good price and good performance.would buy again,Nivea Razor Creme (tube) 3.4oz shave cream by Nivea,Nivea,This is a very good cream much better then canned too good price and good performance would buy again,0.8608,Positive,0.0,0.0,1.0,0.0,0.0,Surprise
31501,5.0,2017-07-30,2017,Item as expected.  Short delivery time.,Nivea Razor Creme (tube) 3.4oz shave cream by Nivea,Nivea,Item as expected Short delivery time ,0.0,Neutral,0.5,0.5,0.0,0.0,0.0,Happy
31502,5.0,2017-05-24,2017,"Very good, smooth and effective. Glad I was able to find the shaving product.",Nivea Razor Creme (tube) 3.4oz shave cream by Nivea,Nivea,Very good smooth and effective Glad I was able to find the shaving product ,0.8516,Positive,1.0,0.0,0.0,0.0,0.0,Happy
31504,1.0,2016-10-03,2016,The consistency is good but the smell is not tolerable. Had to throw it in the trash.,Nivea Razor Creme (tube) 3.4oz shave cream by Nivea,Nivea,The consistency is good but the smell is not tolerable Had to throw it in the trash ,0.2382,Neutral,0.0,0.33,0.0,0.0,0.67,Fear
31505,4.0,2016-07-12,2016,"After watching all the YouTube videos about this and searching all my local haunts I decided to buy it here.
One of the main reasons is that I love the post shave balm.
I was looking for something that was easy to travel with (I squeezed it into a 2 oz twist cap bottle)
It came packaged nice and on time.
The only reason I gave it 4 stars is that it does not seem to lather as well as I had hoped and does not provide the cushion I am used to.
The smell is quite nice and not overpowering and it travels well.
I guess I will have to wait to get back from my trips to use the straight razor.",Nivea Razor Creme (tube) 3.4oz shave cream by Nivea,Nivea,After watching all the YouTube videos about this and searching all my local haunts I decided to buy it here One of the main reasons is that I love the post shave balm I was looking for something that was easy to travel with I squeezed it into a oz twist cap bottle It came packaged nice and on time The only reason I gave it stars is that it does not seem to lather as well as I had hoped and does not provide the cushion I am used to The smell is quite nice and not overpowering and it travels well I guess I will have to wait to get back from my trips to use the straight razor ,0.9545,Positive,0.23,0.0,0.31,0.23,0.23,Surprise
31506,1.0,2016-06-12,2016,"This is a very good shaving cream! I've used it before. Very disappointed with shipping department. I've got USED item and it says ""NEW"" on the box! Have to return. FAVE STARS for product and ONE for shipping.",Nivea Razor Creme (tube) 3.4oz shave cream by Nivea,Nivea,This is a very good shaving cream I ve used it before Very disappointed with shipping department I ve got USED item and it says NEW on the box Have to return FAVE STARS for product and ONE for shipping ,0.6145,Positive,0.0,0.0,0.0,0.5,0.5,Sad
31507,5.0,2016-05-24,2016,This cream mixes up into a nice rich lather. It smells nice and creates a nice slick surface to shave against.,Nivea Razor Creme (tube) 3.4oz shave cream by Nivea,Nivea,This cream mixes up into a nice rich lather It smells nice and creates a nice slick surface to shave against ,0.9201,Positive,0.6,0.0,0.0,0.0,0.4,Happy
31508,2.0,2013-03-03,2013,"This product is too coarse for the soap to get through. I simply do not like it. It is, however, a great exfoliator.",SOAP SAVER mesh bag Net bar POUCH Shower Scrubby SPONGE,ALINCAS,This product is too coarse for the soap to get through I simply do not like it It is however a great exfoliator ,0.457,Neutral,0.5,0.5,0.0,0.0,0.0,Happy
31509,5.0,2017-10-03,2017,This item is handy to use up the tail end of soap bars.,SOAP SAVER mesh bag Net bar POUCH Shower Scrubby SPONGE,ALINCAS,This item is handy to use up the tail end of soap bars ,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,Happy
31510,1.0,2017-10-01,2017,"Not worth the money! This comes with only 1 mesh bag! The picture makes it look like there will be 6 of them, but if you look at the fine print it's only 1!!!! They are normally only about $1 per sponge which is why I thought this being 6 of them together would make sense. Very disappointed.",SOAP SAVER mesh bag Net bar POUCH Shower Scrubby SPONGE,ALINCAS,Not worth the money This comes with only mesh bag The picture makes it look like there will be of them but if you look at the fine print it s only They are normally only about per sponge which is why I thought this being of them together would make sense Very disappointed ,-0.6298,Negative,0.2,0.0,0.0,0.6,0.2,Sad
